timestamp,tweet,content,emotion,username,followers,location,state
7/9/19 12:34,@AOC If only some big company would open up in NYC and add 25k jobs...maybe some of these people could get out of public housing....,Comment,Frustrated,Jenniferalbail,272,USA,
7/9/19 12:31,"@Nate_McMurray You learn alot living down here on the border, some of these ilegals, not gonna lie, they're awesome hustlers! I'm a bit jealous, public housing, under the table jobs! Like and these jobs pay like 15, 16 an hour, no taxes pulled! Then they like be in public housing! True hustlers",Comment,Frustrated,BLH4House,251,South Texas,TX
7/9/19 12:28,"@Jason_Gregory_ How TAF can anyone put a positive spin on homelessness? Emergency accommodation is desperately needed &amp; public housing is equally urgent. Can't believe the simpleton Howarth can't imagine how terrifying it must be not to have a home to rest your head, especially during winter.",Experience,Frustrated,janer98,2014,,
7/9/19 12:23,@samantha3050 @NYCTSubway because robert moses wanted roads and more roads and public housing to horde poor folk into certain areas,Comment,Frustrated,repub9989,4674,,
7/9/19 12:20,Confiscate Jeff Epstein\xe2\x80\x99s giant ridiculous mansion and turn it into public housing for victims of sexual assault.,Irrelevant,Frustrated,DrBrutusPowers,785,"ÜT: 36.007027,-78.92786",
7/9/19 12:17,"Waiting years for public housing and this ignorant federal minister says there is no housing crisis, that bullshit https://t.co/jVRbq9PZNZ",Comment,Frustrated,richardmelb05,297,"Melbourne, Victoria",
7/9/19 12:09,@williondollars So frustrating. We need to build more public housing. And it needs to be properly maintained. But capitalism hates taking care of anything that isn't profitable. -_-,Comment,Frustrated,FickleHarpy,481,Surface of the Sun,
7/9/19 12:02,Call it public housing when you\xe2\x80\x99re next door to them killers,Irrelevant,Frustrated,Tyler_Pride3,1360,"Alabama, USA",AL
7/9/19 12:01,"HUD wants to bar \xe2\x80\x9cmixed status\xe2\x80\x9d immigrants from it\xe2\x80\x99s public housing. You can comment directly here: https://t.co/pqTgA9K3gi  You know what to do, Twitter!",Comment,Frustrated,MDHillRaiser,3671,"Montgomery County, Maryland",MD
7/9/19 11:57,"@blvckfonzz @Carolkry @AtonB117 @IamJohnBurnett @angelvanstark @MJtheProphet @AOC @SecretaryCarson @LynnePattonHUD For decades, republicans have cut funding to public housing. Again, Trump will be gutting the funding to HUD. NYCHA projects will only get worse. Stop voting for the GOP.",Policy Decision,Frustrated,jalal_moeen,36,"New York, NY",NY
7/9/19 11:47,"@marklutchman Yes !  Outlaw sanctuary cities, counties, &amp; states. Stop public housing, welfare, medical care, college tuition !  Stop the freebies !\xc2\xa0 Make it less appealing to come here.\xc2\xa0 Americans First now &amp; forever\xc2\xa0 !",Comment,Frustrated,Stargazer4509,60,United Federation of Planets,
7/9/19 11:47,Demolishing public housing in Wellston may be put on hold by St. Louis County Executive https://t.co/UjgDxADbVH,News,Neutral,TheSTLScoop,10535,"St. Louis, MO",MO
7/9/19 11:42,A lot of y\xe2\x80\x99all in public housing on here acting like you maneuvering,Comment,Frustrated,PeasPolo84,97,North Philly,
7/9/19 11:42,"@lubiephil @abcnews It's almost like saying, our elder care leaves a lot to desired, but the paletive care is excellent.  Well Howard short of banned states developing public housing, there were good incentives to farm this out to mom n pop investors.",Comment,Positive,Q2Driver,137,,
7/9/19 11:36,@verbaliza Positive spin when the housing and urban research institute is saying that to meet demand and clear backlog for public housing will require multiplying our current spending by 10 for 20 years running?,Question,Frustrated,saulrosen,226,,
7/9/19 11:32,"@AOC Defund ALL public housing , with the exception of the handicapp &amp; the elderly.",Comment,Frustrated,Cjpiper57,23,,
7/9/19 11:21,"@kriserickson204 @ericlo @AOC @TheLoveBel0w Not sarcastically at all. Bad Public housing should be a States issue not a Federal Issue. There are many things that the Federal Gov\'t should not be involved in that the States should be handling. We should not depend on Govt to ""fix"" things.",Policy Decision,Frustrated,rssbbq,381,"Flushing,MI",MI
7/9/19 10:58,@AOC The very notion of public housing is repugnant to liberty.,Comment,Frustrated,FrankLasCPA,332,"Warren, New Jersey",NJ
7/9/19 10:39,@AOC Seems that's a NYC problem and not a federal government problem. Public housing shouldn't exist anyways but if you make them dependant on you then they will keep voting you into an overpaid job.,Comment,Frustrated,ericturbeville1,27,,
7/9/19 10:38,"@ShaneDPhillips @drschweitzer @keynesianr @elpaavo @mc_lens @DanImmergluck Actually Ed Milliband has a great podcast about this, social housing and even council housing is not exactly the same as public housing and the UK is not the same as the US but they really dig into it https://t.co/tpQqtrAdAG",Comment,Positive,RobinKetro,899,Boston's North End,
7/9/19 10:30,"@moosemanIT @ReclaimRedbrid1 @SimonFParker @Point_to_note @Kartik__Parekh @lucy_ffs @IlfordSouth @Barkingside21 @SafeEstate @Andywalker1945 @ilfordresident1 @shillshoe @woodsestateFG @Denlane27 @ner193 @HassanM_1977 @musicy @73glh @redbridgeclean1 @99Billet @Weggis66 @Jas_Athwal @khayerc @FarahKHussain After setting rents at higher "" affordable "" levels for new social homes , Redbridge has chosen to abolish traditional public housing - homes at social rent https://t.co/OgiQ4PmQWk. Some of their new council rents are as high as in the private sector . @alice_rnQ @Neilios1 https://t.co/eXdUCqhsiA",Policy Decision,Frustrated,kerensky24,215, East London,
7/9/19 10:29,"""The plan is to provide 25,000 new units each year, mainly for newlywed couples and young graduates who lack affordable rent options in the South Korean capital."" https://t.co/YYgDDzUtIM via @scmpnews",Irrelevant,Neutral,Ericssenw,1824,,
7/9/19 10:28,@AmyRemeikis Pop-up public housing. https://t.co/rtBT7832gN,News,Neutral,verbalpressure,45,,
7/9/19 10:25,Call it public housing when you next door to the killers! https://t.co/DQ7FqJZ48r,Comment,Frustrated,LwaziTBE,701,"Bloemfontein, South Africa",
7/9/19 10:23,Glad my hard-earned taxes I paid throughout my life are not being wasted on building enough public housing so I have somewhere to live now.  #positivehomelessness,Comment,Frustrated,rodneyholmes64,1177,"Brisbane, Queensland",
7/9/19 10:13,@MathsParty_MPA @MikeCarlton01 public housing .  And they get some tax or whatever other reduction etc for building public housing - maybe they have to charge govt cost price no profit .. I don\xe2\x80\x99t know but sth needs to be done .  And no ugly tiny concrete jungles .  Build like a collective with kitchen garden,Comment,Frustrated,nike_humanity,204,Gaea🌏MotherEarth,
7/9/19 10:11,"@JulianBurnside The ""progressive"" tag on the Andrew\'s govt has duped JB quite badly. There are tens of thousands on the waiting list and ten\'s of thousands who are homeless. Meanwhile Labor SELLS OFF public housing to private developers, who make a killing. It\'s textbook neoliberalism.",Comment,Frustrated,theBotanizer,220,,
7/9/19 10:09,"@traverselife @indica2007 Federal government certainly doesn't have to. States and councils only because they don't print their own currency, but the Federal gov can give money to the states. Like the miraculous paying off Tassies public housing debt that shouldn't have existed in the first place.",Policy Decision,Frustrated,JenHogben,308,South Australia,
7/9/19 10:03,@shawol83 @callme_sky_ @JackieY923 Void deck is the first floor of the flats = public housing apartments that majority of the population live in. It's a free space for the retired folks to socialise/sit/sleep... So Chae \xf0\x9f\x90\xa2 is the ahjussi who sits (maybe sleep) at the void deck lol,Comment,Neutral,AfterSch,1624,Heartsign,
7/9/19 9:54,@neddynoel1 @6f6e5ba6bdc34ae A \xe2\x80\x98positive spin\xe2\x80\x99 would be to make affordable housing available for the thousands of families/people wanting it: and not a 15-20 years wait for public housing!,Comment,Positive,janice_martin5,2044,,
7/9/19 9:38,SVP policy officer @StakemMarcella : asks what are the next steps for HAP so that it can respond to the needs of low income tenants in context of insufficient supply of public housing #HAPhazards,Comment,Frustrated,fahey_caroline,154,,
7/9/19 9:35,Stop selling public housing @DanielAndrewsMP @GladysB https://t.co/D9q2RL3xJw,Policy Decision,Frustrated,ChrisEgginton,1944,"Brisbane, Queensland",
7/9/19 9:25,"@cathscribbles @AnitaDublin8 @stpatrickscath @MarshsLibrary The Hugenot graveyard is no longer there. Public housing was built on that patch years ago. But the Cabbage Garden Cemetry is still there (somewhat). Some headstones remain, &amp; info guide. Have a look at my last tweets on it. Cathedral Lane takes you there, opposite Garda Station.",Irrelevant,Neutral,dublin_discover,43,,
7/9/19 9:21,"@AyannaPressley #FamiliesBelongTogether unless they're US citizens incarcerated for addiction. Democrats are literally fighting to keep undocumented immigrants in our public housing, in the face of the 500K homeless Americans in their Downtowns. Attacking us from within. https://t.co/0uaOZb1xhI",Comment,Frustrated,InnerStrumpf,1833,,
7/9/19 9:19,"@JulianBurnside Sis, what in the WORLD. There is less public housing now than there was even ten years ago, and Dandrews is moving to privatise thousands more. You\xe2\x80\x99re wrong, you\xe2\x80\x99re supremely wrong, Mr Burnside.",Policy Decision,Frustrated,dmejiacanales,361,"Melbourne, Australia.",
7/9/19 9:16,"#KeepFamiliesTogether ""People of color"" erases unique challenges &amp; realities of distinct groups  Illegal immigrants fill public housing. That\'s wrong. Downtown LA is full of homeless citizens, mostly black  @SecretaryCarson booting illegal immigrants HELPS ""people of color"" #ADOS https://t.co/Ba9fjeCDqs",Comment,Frustrated,InnerStrumpf,1833,,
7/9/19 9:08,"Accepting homelessness means you don't have to build any social or public housing, and can instead spend money on negative gearing, franking credits and tax cuts.  #positivehomelessness",Comment,Positive,cathstuart68,9,"Sydney, Australia ",
7/9/19 9:05,@cheryl_kernot  I am coming out as living in public housing for the last 3-4yrs. It took me 6 yrs plus an suicide attempt to gain access.  Prior to that I had doctors and psychologists very that I needed that but was refused.,Experience,Frustrated,PuddyTat1234,365,Melbourne Australia,
7/9/19 9:03,"@ABCthedrum @jennifer_hewett Nonsense. It's easy to resolve. Build more public housing &amp; give people a decent, well appointed home, which can accommodate pets &amp; children. There are 116,000 homeless people in Sydney. That's 116,000 homes &amp; units to be built, old ones to be renovated. Stop immigration.",Irrelevant,Frustrated,M_Sighil,867,,
7/9/19 8:50,@SaraCarterDC @KamalaHarris How about charter schools. Family values. Discipline in public schools along with firing bad teachers. Cleaning up public housing. Stopping illegal drugs at the border.,Comment,Frustrated,NYCArthur,60,NYC,NY
7/9/19 8:50,@MarieCo92176893 @abcnews A positive spin would be to pour a shitload of money into public housing. Bring back housing commission home loans etc.,Comment,Frustrated,Willie4unions,159,Bongaree kabi kabi land ,
7/9/19 8:49,"#thedrum There is a simple solution. Social Housing, Public Housing. Social Housing, Public Housing... Message simple enough folks....",Comment,Frustrated,KysheraDuskhall,129,Central Coast NSW,
7/9/19 8:45,I'm gonna push this public housing thing with my brain issues and mental health issues I need it. I can't handle private rental,Experience,Frustrated,maxtheautist,853,21 • he/him • bi • autistic,
7/9/19 8:44,"@Tassiedevil5 @PaulaG62877024 @ScottMorrisonMP A pledge implies obligation. Furthermore, budgetary expenses and payments upon public housing are ongoing, meaning that the government is doing what they have promised in their budget as we speak.",Policy Decision,Neutral,VoterSensible,0,,
7/9/19 8:35,"Seoul mayor pledges more public housing for newlyweds, youth https://t.co/C2y4hT400k #shop: https://t.co/qiiFKXmc9r https://t.co/L9yI4P9vcn",Irrelevant,Neutral,mag_nota,3180,International,
